ID_Record,Log ID,Time Stamp,User ID,IP Address,Hostname,Log Level,Status,Reference ID,Source,Log Error Code,Log Error Code Description
451,759426905,2010-02-12,U034475,129.20.121.161,tg2rr1iyqq.com,CRITICAL,Cancelled,R017620,External Service,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
124,100899553,2010-11-24,U090574,248.13.229.163,tt763iap4rs.com,ERROR,Warning,R067348,System,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
264,968755072,2018-06-03,U085586,186.124.10.6,rwsuk5v9.com,NORMAL,In Progress,R090935,System,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
746,651104671,2011-01-06,U020645,20.189.108.225,4y9zxx195di1o.com,NORMAL,Pending,R066348,Error Handler,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
511,614134437,2012-08-22,U083135,58.221.10.114,nzst8egku6.com,NORMAL,Pending,R065008,Device,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
985,816936690,2016-11-17,U022081,207.253.2.51,sdnhrxkjcntz.com,NORMAL,Pending,R094652,Database,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
217,249782493,2016-01-31,U058351,4.89.79.72,qr3ltmzdq57vfhr.com,NORMAL,Pending,R015762,Security System,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
176,383292021,2015-11-07,U015815,208.106.65.23,w7sz4irb0ssspv.com,CRITICAL,Warning,R035360,Security System,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
370,470681607,2015-04-18,U020033,186.92.43.221,pyezx4a1oh.com,NORMAL,Queued,R039914,User,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
863,143702521,2018-03-05,U041239,222.131.156.36,pqp3oix9a.com,NORMAL,Queued,R077210,Error Handler,413 Payload Too Large,Occurs when the request entity is larger than limits defined by server; the server might close the connection or return a Retry-After header field.
398,180291864,2020-11-24,U059756,72.185.135.128,cur2e4matwlu.com,NORMAL,In Progress,R031020,Network,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
633,154448580,2019-01-02,U017254,49.51.16.114,2wa6kkbff.com,NORMAL,Queued,R038361,Network,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
59,923266727,2023-06-05,U025475,130.134.3.138,oowlorfwy8e.com,WARNING,Timed Out,R069066,Scheduler,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
106,709031378,2013-03-23,U072748,247.14.132.89,1qyox224bbz4b.com,WARNING,Timed Out,R006239,Network,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
966,277930559,2010-09-03,U075285,14.204.26.25,2h34hx1ub.com,NORMAL,Pending,R004034,Security System,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
87,889256607,2011-09-07,U000996,79.198.253.84,chz7uwj65.com,NORMAL,Completed Successfully,R029368,Error Handler,413 Payload Too Large,Occurs when the request entity is larger than limits defined by server; the server might close the connection or return a Retry-After header field.
915,667028353,2015-11-27,U017236,82.145.175.31,b3lclf1turps.com,CRITICAL,Cancelled,R024976,Database,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
782,601866190,2013-06-19,U082496,185.217.8.206,469rpl7u49t.com,NORMAL,Queued,R092746,User,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
369,446146155,2021-10-29,U036624,139.186.69.50,umeia1xzubt34e.com,NORMAL,Completed Successfully,R016995,Device,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
416,289597085,2022-06-25,U057975,183.156.223.132,n4l39jcc8mgv.com,NORMAL,In Progress,R052241,External Service,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
640,356103250,2013-01-01,U016719,154.188.231.165,yykpa41.com,NORMAL,Queued,R034838,Scheduler,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
866,793031765,2020-03-12,U017863,124.67.51.246,mqsricvrfb.com,INFO,Queued,R070228,Network,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
25,295073845,2018-01-28,U017839,142.82.82.9,e0ns3c4zo.com,NORMAL,Pending,R016958,Security System,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
45,325080360,2015-10-25,U010555,24.234.164.99,f8t7ph8t90l0s.com,NORMAL,Pending,R096507,System,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
387,946778091,2012-10-03,U012934,112.69.68.149,d7kzo6v8.com,NORMAL,In Progress,R046362,System,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
488,813652930,2019-07-12,U089928,217.183.134.30,9izol7xnygmwige.com,NORMAL,Queued,R089149,System,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
610,442758106,2024-01-11,U092776,122.113.139.88,kye7tct.com,CRITICAL,Cancelled,R057802,External Service,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
321,518482969,2019-03-22,U001310,44.9.23.67,zcd6w25epuhyaqa.com,NORMAL,Pending,R039308,Error Handler,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
434,509226988,2020-10-22,U095167,23.36.168.48,r1iix7kqe.com,NORMAL,Completed Successfully,R071095,Security System,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
799,258940043,2015-04-10,U059153,123.209.81.32,5jbidtx6h9.com,NORMAL,Pending,R082053,Security System,504 Gateway Timeout,"Logged when the server, while acting as a gateway or proxy, did not receive a timely response from the upstream server."
121,275582992,2018-11-02,U024204,69.251.36.6,vc0uu6u.com,CRITICAL,Warning,R034099,External Service,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
539,703086203,2021-07-18,U060779,119.7.32.91,1y74rdhiw.com,ERROR,Timed Out,R010381,Database,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
493,605321203,2020-04-29,U056890,43.248.201.102,429xlq4uu.com,WARNING,Timed Out,R043931,System,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
473,636315824,2021-04-19,U006812,206.226.161.105,myixmxk.com,NORMAL,In Progress,R070213,Application,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
253,532978916,2014-01-05,U009021,91.35.210.240,ir4yunrjmzz3f.com,INFO,Completed Successfully,R047787,System,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
467,835619592,2023-04-15,U087084,81.202.44.101,x36m0u03zk0lpi9.com,NORMAL,Queued,R000380,Device,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
642,626392142,2020-06-24,U089618,208.65.140.142,kj9otk7s.com,CRITICAL,Timed Out,R098275,Error Handler,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
964,121838621,2019-07-28,U013783,33.18.200.83,bd2xz97p.com,NORMAL,Pending,R092319,Application,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
709,853946377,2010-02-20,U087335,221.47.207.223,36zxqaaydj7m4s.com,NORMAL,Queued,R045797,Network,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
887,405921460,2020-04-05,U080887,105.140.139.217,yl6hpa4ex.com,NORMAL,Pending,R032352,Error Handler,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
563,982996110,2015-09-04,U024031,115.69.243.79,q22b3934gkn.com,DEBUG,Timed Out,R017158,Error Handler,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
543,657622657,2018-08-13,U060001,242.80.80.200,o4gd203ildeu.com,NORMAL,In Progress,R007043,User,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
883,985524924,2022-04-22,U070975,44.37.212.199,tw07njg.com,CRITICAL,Timed Out,R009002,Network,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
124,749225434,2023-02-16,U085866,241.144.154.86,s95z9qv.com,NORMAL,Pending,R004703,Application,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
811,660573216,2023-08-07,U009588,214.163.180.82,w99c85z.com,NORMAL,In Progress,R064765,Device,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
762,472756530,2019-09-22,U063819,197.177.56.123,ygayn4p.com,NORMAL,Queued,R036216,Security System,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
125,432467212,2017-03-08,U047569,234.138.35.40,xbsqbp3y4i2km.com,NORMAL,Pending,R078024,Security System,500 Internal Server Error,Indicates a generic error message when the server encounters an unexpected condition that prevents it from fulfilling the request.
966,215774850,2020-10-29,U039484,136.179.24.208,roupok3xn.com,NORMAL,Completed Successfully,R076662,Security System,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
249,268800472,2020-07-29,U063490,97.0.94.228,hfy6jblmje.com,NORMAL,Queued,R072385,Device,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
681,783544662,2013-09-04,U092728,31.21.226.73,yk3fq7e8top.com,NORMAL,Queued,R022474,Scheduler,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
160,876612908,2012-09-09,U009375,11.1.199.20,dcepllfxv1v.com,NORMAL,Completed Successfully,R053787,Error Handler,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
547,525617488,2021-12-15,U056886,15.149.87.194,3dflt04.com,NORMAL,In Progress,R098757,Error Handler,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
